timestamp,BattV_Min_S1_T,VWC_1_raw_S1_T,EC_1_raw_S1_T,T_1_raw_S1_T,VWC_2_raw_S1_T,EC_2_raw_S1_T,T_2_raw_S1_T,VWC_3_raw_S1_T,EC_3_raw_S1_T,T_3_raw_S1_T,BattV_Min_S1_M,VWC_1_raw_S1_M,EC_1_raw_S1_M,T_1_raw_S1_M,VWC_2_raw_S1_M,EC_2_raw_S1_M,T_2_raw_S1_M,VWC_3_raw_S1_M,EC_3_raw_S1_M,T_3_raw_S1_M,BattV_Min_S1_B,VWC_1_raw_S1_B,EC_1_raw_S1_B,T_1_raw_S1_B,VWC_2_raw_S1_B,EC_2_raw_S1_B,T_2_raw_S1_B,VWC_3_raw_S1_B,EC_3_raw_S1_B,T_3_raw_S1_B,BattV_Min_S2_T,VWC_1_raw_S2_T,EC_1_raw_S2_T,T_1_raw_S2_T,VWC_2_raw_S2_T,EC_2_raw_S2_T,T_2_raw_S2_T,VWC_3_raw_S2_T,EC_3_raw_S2_T,T_3_raw_S2_T,BattV_Min_S2_M,VWC_1_raw_S2_M,EC_1_raw_S2_M,T_1_raw_S2_M,VWC_2_raw_S2_M,EC_2_raw_S2_M,T_2_raw_S2_M,VWC_3_raw_S2_M,EC_3_raw_S2_M,T_3_raw_S2_M,BattV_Min_S2_B,VWC_1_raw_S2_B,EC_1_raw_S2_B,T_1_raw_S2_B,VWC_2_raw_S2_B,EC_2_raw_S2_B,T_2_raw_S2_B,VWC_3_raw_S2_B,EC_3_raw_S2_B,T_3_raw_S2_B,BattV_Min_S3_T,VWC_1_raw_S3_T,EC_1_raw_S3_T,T_1_raw_S3_T,VWC_2_raw_S3_T,EC_2_raw_S3_T,T_2_raw_S3_T,VWC_3_raw_S3_T,EC_3_raw_S3_T,T_3_raw_S3_T,BattV_Min_S3_M,VWC_1_raw_S3_M,EC_1_raw_S3_M,T_1_raw_S3_M,VWC_2_raw_S3_M,EC_2_raw_S3_M,T_2_raw_S3_M,VWC_3_raw_S3_M,EC_3_raw_S3_M,T_3_raw_S3_M,BattV_Min_S3_B,VWC_1_raw_S3_B,EC_1_raw_S3_B,T_1_raw_S3_B,VWC_2_raw_S3_B,EC_2_raw_S3_B,T_2_raw_S3_B,VWC_3_raw_S3_B,EC_3_raw_S3_B,T_3_raw_S3_B,BattV_Min_S4_T,VWC_1_raw_S4_T,EC_1_raw_S4_T,T_1_raw_S4_T,VWC_2_raw_S4_T,EC_2_raw_S4_T,T_2_raw_S4_T,VWC_3_raw_S4_T,EC_3_raw_S4_T,T_3_raw_S4_T,BattV_Min_S4_M,VWC_1_raw_S4_M,EC_1_raw_S4_M,T_1_raw_S4_M,VWC_2_raw_S4_M,EC_2_raw_S4_M,T_2_raw_S4_M,VWC_3_raw_S4_M,EC_3_raw_S4_M,T_3_raw_S4_M,BattV_Min_S4_B,VWC_1_raw_S4_B,EC_1_raw_S4_B,T_1_raw_S4_B,VWC_2_raw_S4_B,EC_2_raw_S4_B,T_2_raw_S4_B,VWC_3_raw_S4_B,EC_3_raw_S4_B,T_3_raw_S4_B,temp_air_degF,rh_%,dewpoint_degF,vapor_pressure_psi,solar_rad_Wm2,precip_in,wind_speed_mph,wind_dir_degN,soil_temp_2in_degF,soil_temp_6in_degF,SWC_1_raw_S1_T,SWC_1_raw_S1_M,SWC_1_raw_S1_B,SWC_1_raw_S2_T,SWC_1_raw_S2_M,SWC_1_raw_S2_B,SWC_1_raw_S3_T,SWC_1_raw_S3_M,SWC_1_raw_S3_B,SWC_1_raw_S4_T,SWC_1_raw_S4_M,SWC_1_raw_S4_B,VWC_1_ratio_S1_S2_T,VWC_2_ratio_S1_S2_T,VWC_3_ratio_S1_S2_T,VWC_1_ratio_S1_S2_M,VWC_2_ratio_S1_S2_M,VWC_3_ratio_S1_S2_M,VWC_1_ratio_S1_S2_B,VWC_2_ratio_S1_S2_B,VWC_3_ratio_S1_S2_B,VWC_1_ratio_S3_S4_T,VWC_2_ratio_S3_S4_T,VWC_3_ratio_S3_S4_T,VWC_1_ratio_S3_S4_M,VWC_2_ratio_S3_S4_M,VWC_3_ratio_S3_S4_M,VWC_1_ratio_S3_S4_B,VWC_2_ratio_S3_S4_B,VWC_3_ratio_S3_S4_B,T_1_ratio_S1_S2_T,T_2_ratio_S1_S2_T,T_3_ratio_S1_S2_T,T_1_ratio_S1_S2_M,T_2_ratio_S1_S2_M,T_3_ratio_S1_S2_M,T_1_ratio_S1_S2_B,T_2_ratio_S1_S2_B,T_3_ratio_S1_S2_B,T_1_ratio_S3_S4_T,T_2_ratio_S3_S4_T,T_3_ratio_S3_S4_T,T_1_ratio_S3_S4_M,T_2_ratio_S3_S4_M,T_3_ratio_S3_S4_M,T_1_ratio_S3_S4_B,T_2_ratio_S3_S4_B,T_3_ratio_S3_S4_B,EC_1_ratio_S1_S2_T,EC_2_ratio_S1_S2_T,EC_3_ratio_S1_S2_T,EC_1_ratio_S1_S2_M,EC_2_ratio_S1_S2_M,EC_3_ratio_S1_S2_M,EC_1_ratio_S1_S2_B,EC_2_ratio_S1_S2_B,EC_3_ratio_S1_S2_B,EC_1_ratio_S3_S4_T,EC_2_ratio_S3_S4_T,EC_3_ratio_S3_S4_T,EC_1_ratio_S3_S4_M,EC_2_ratio_S3_S4_M,EC_3_ratio_S3_S4_M,EC_1_ratio_S3_S4_B,EC_2_ratio_S3_S4_B,EC_3_ratio_S3_S4_B,SWC_1_ratio_S1_S2_T,SWC_1_ratio_S1_S2_M,SWC_1_ratio_S1_S2_B,SWC_1_ratio_S3_S4_T,SWC_1_ratio_S3_S4_M,SWC_1_ratio_S3_S4_B
2024-04-28,13.4014,0.3221,0.4104,11.9946,0.2941,0.3854,12.2377,0.3441,0.4382,12.3519,13.3616,0.2740,0.3637,12.6960,0.2687,0.4858,12.7929,0.3495,0.7629,12.9247,13.3016,0.4324,2.3085,13.3251,0.4352,2.1736,13.2389,0.3953,2.1166,13.3791,13.3748,0.2725,0.3655,12.4899,0.2964,0.5040,12.2609,0.3071,0.4448,12.4898,13.3689,0.2617,0.3819,12.6223,0.2480,0.4288,12.7838,0.2715,0.3638,12.9788,13.2386,0.2450,0.2949,13.0845,0.2298,0.3748,12.9204,0.2495,0.2588,13.0599,13.3009,0.2249,0.2742,12.9165,0.2646,0.5164,12.7348,0.3277,0.4766,12.9309,12.3920,0.2213,0.2355,12.6646,0.2317,0.2911,12.7242,0.2224,0.1913,12.7255,13.3330,0.2428,0.2961,13.0911,0.2434,0.3614,13.0129,0.1405,0.1161,12.9970,13.4149,0.2137,0.2284,12.6689,0.2382,0.3795,12.8462,0.2720,0.2790,12.9042,13.3159,0.1831,0.1953,13.0847,0.1818,0.3290,12.9694,0.2198,0.4737,13.0117,13.3839,,,,,,,,,,49.4884,0.7301,39.6493,0.1209,246.4116,0.0000,3.7873,152.0170,53.2307,53.3933,0.3261,0.3104,0.4145,0.2958,0.2632,0.2434,0.2862,0.2244,0.1918,0.2490,0.2012,,1.1819,0.9923,1.1207,1.0472,1.0836,1.2875,1.7656,1.8935,1.5844,1.0522,1.1106,1.2049,1.2084,1.2740,1.0117,,,,0.9766,0.9992,0.9890,1.0094,1.0010,0.9959,1.0154,1.0243,1.0244,1.0155,0.9914,1.0021,0.9772,0.9816,0.9780,,,,1.1251,0.7649,0.9853,0.9528,1.1329,2.0974,7.8253,5.8001,8.1782,1.1997,1.3608,1.7083,1.2076,0.8850,0.4039,,,,1.1026,1.1797,1.7029,1.1496,1.1157,
2024-04-29,13.3555,0.3193,0.4171,12.5833,0.2903,0.3865,12.5045,0.3409,0.4368,12.3236,13.3073,0.2723,0.3722,13.5350,0.2655,0.4870,13.1412,0.3480,0.7587,12.9637,13.2554,0.4378,2.3617,14.7590,0.4386,2.2156,14.0651,0.3962,2.1144,13.6524,13.3169,0.2654,0.3672,13.5744,0.2938,0.5105,12.8818,0.3044,0.4457,12.6996,13.3259,0.2558,0.3858,13.6088,0.2451,0.4323,13.3070,0.2685,0.3622,13.1350,13.1957,0.2350,0.2931,14.1546,0.2286,0.3836,13.6480,0.2458,0.2568,13.3794,13.2504,0.2211,0.2803,14.1856,0.2633,0.5220,13.2713,0.3270,0.4775,13.0370,12.3571,0.2202,0.2403,13.3154,0.2300,0.2929,13.0524,0.2205,0.1912,12.8352,13.2849,0.2391,0.3034,14.1735,0.2419,0.3682,13.6309,0.1383,0.1155,13.1967,13.3660,0.2101,0.2322,13.4509,0.2354,0.3837,13.3359,0.2701,0.2792,13.0527,13.2627,0.1835,0.2024,14.0610,0.1796,0.3315,13.4509,0.2182,0.4745,13.1647,13.3131,,,,,,,,,,54.9156,0.5655,37.3019,0.1102,261.6474,0.0000,3.6052,104.6882,55.3369,55.0999,0.3229,0.3085,0.4172,0.2920,0.2595,0.2388,0.2846,0.2228,0.1894,0.2464,0.1998,,1.2032,0.9883,1.1199,1.0649,1.0831,1.2960,1.8635,1.9189,1.6116,1.0526,1.1182,1.2108,1.1999,1.2813,1.0105,,,,0.9405,0.9717,0.9705,0.9961,0.9877,0.9870,1.0379,1.0299,1.0204,1.0503,0.9952,0.9988,0.9550,0.9710,0.9750,,,,1.1373,0.7571,0.9801,0.9647,1.1265,2.0944,8.0542,5.7757,8.2333,1.2067,1.3603,1.7104,1.1880,0.8834,0.4030,,,,1.1057,1.1888,1.7470,1.1549,1.1148,
2024-04-30,13.3233,0.3106,0.4158,13.2819,0.2845,0.3868,13.0374,0.3376,0.4383,12.6195,13.2627,0.2664,0.3746,14.4511,0.2615,0.4894,13.7577,0.3467,0.7616,13.3321,13.2199,0.4381,2.4053,16.2182,0.4427,2.2604,15.0939,0.3993,2.1342,14.2979,13.2666,0.2518,0.3574,14.5082,0.2881,0.5124,13.6042,0.3017,0.4492,13.1413,13.2887,0.2395,0.3730,14.5609,0.2392,0.4294,13.9492,0.2655,0.3642,13.5369,13.1554,0.2209,0.2885,15.4080,0.2228,0.3866,14.4936,0.2416,0.2561,13.9278,13.2191,0.2100,0.2767,15.4755,0.2614,0.5284,14.0825,0.3267,0.4839,13.5078,12.2771,0.2155,0.2426,14.1086,0.2281,0.2960,13.6398,0.2184,0.1927,13.2587,13.2465,0.2322,0.3076,15.3287,0.2398,0.3763,14.4875,0.1362,0.1161,13.7493,13.3327,0.1995,0.2284,14.2522,0.2302,0.3859,14.0115,0.2681,0.2814,13.4993,13.2339,0.1779,0.2048,15.2051,0.1767,0.3352,14.1943,0.2164,0.4784,13.6426,13.2789,,,,,,,,,,59.0076,0.3829,30.1367,0.0847,307.8655,0.0000,5.4299,216.7160,56.6274,56.3979,0.3176,0.3053,0.4199,0.2858,0.2524,0.2317,0.2812,0.2201,0.1861,0.2415,0.1968,,1.2336,0.9874,1.1190,1.1133,1.0935,1.3061,1.9858,1.9872,1.6531,1.0526,1.1356,1.2185,1.2116,1.2910,1.0093,,,,0.9256,0.9592,0.9604,0.9942,0.9864,0.9849,1.0496,1.0410,1.0266,1.0827,1.0051,1.0007,0.9349,0.9615,0.9719,,,,1.1646,0.7548,0.9758,1.0046,1.1398,2.0911,8.3354,5.8465,8.3326,1.2113,1.3696,1.7195,1.1854,0.8831,0.4027,,,,1.1111,1.2099,1.8124,1.1645,1.1183,
2024-05-01,13.3628,0.2971,0.3983,13.2633,0.2762,0.3787,13.2496,0.3333,0.4368,12.8931,13.2959,0.2568,0.3638,14.5179,0.2566,0.4869,14.0930,0.3456,0.7647,13.6887,13.2628,0.4277,2.3519,16.0867,0.4414,2.2663,15.5290,0.4023,2.1477,14.8723,13.3096,0.2313,0.3233,13.9261,0.2788,0.4999,13.8044,0.2986,0.4511,13.5034,13.3210,0.2163,0.3383,14.2226,0.2302,0.4153,14.1928,0.2627,0.3661,13.8907,13.1950,0.2033,0.2682,15.0354,0.2155,0.3800,14.7697,0.2376,0.2540,14.3678,13.2573,0.1928,0.2540,15.1715,0.2583,0.5264,14.5434,0.3263,0.4908,14.0030,12.2890,0.2082,0.2373,14.3348,0.2261,0.2959,14.0303,0.2163,0.1938,13.6741,13.2905,0.2244,0.2991,15.3272,0.2368,0.3775,14.9159,0.1343,0.1165,14.2670,13.3699,0.1850,0.2122,14.4283,0.2227,0.3799,14.4062,0.2658,0.2832,13.9523,13.2759,0.1688,0.1967,15.1526,0.1735,0.3347,14.6418,0.2142,0.4821,14.1545,13.3256,,,,,,,,,,53.9817,0.4277,28.6472,0.0823,205.3151,0.0000,6.2579,233.5014,54.7098,55.1715,0.3100,0.3012,0.4184,0.2768,0.2430,0.2235,0.2760,0.2167,0.1824,0.2348,0.1927,,1.2849,0.9907,1.1165,1.1886,1.1148,1.3156,2.1059,2.0479,1.6935,1.0421,1.1601,1.2278,1.2331,1.3030,1.0094,,,,0.9561,0.9602,0.9549,1.0212,0.9931,0.9855,1.0682,1.0512,1.0352,1.0507,1.0095,1.0037,0.9487,0.9585,0.9661,,,,1.2324,0.7576,0.9684,1.0758,1.1727,2.0886,8.7698,5.9636,8.4553,1.1965,1.3859,1.7335,1.2065,0.8839,0.4021,,,,1.1199,1.2396,1.8725,1.1752,1.1245,
2024-05-02,13.3733,0.2820,0.3736,12.6569,0.2663,0.3631,12.8894,0.3283,0.4286,12.8003,13.3060,0.2455,0.3445,13.8970,0.2504,0.4730,13.7164,0.3439,0.7577,13.5504,13.2746,0.4146,2.2604,15.4199,0.4331,2.2160,14.9817,0.3966,2.1213,14.6255,13.3316,0.2110,0.2882,13.3311,0.2665,0.4730,13.2939,0.2948,0.4459,13.2742,13.3355,0.1906,0.2969,13.5054,0.2193,0.3896,13.6614,0.2598,0.3617,13.6271,13.2149,0.1859,0.2472,14.4646,0.2081,0.3646,14.1952,0.2332,0.2461,14.0085,13.2693,0.1758,0.2282,14.6303,0.2535,0.5103,14.1419,0.3245,0.4892,13.8940,12.1845,0.2002,0.2263,13.7998,0.2234,0.2889,13.6789,0.2140,0.1916,13.4808,13.3024,0.2164,0.2872,14.7419,0.2330,0.3685,14.4232,0.1322,0.1144,14.0350,13.3870,0.1704,0.1914,13.8582,0.2141,0.3634,13.9947,0.2626,0.2795,13.7888,13.2871,0.1598,0.1864,14.5678,0.1701,0.3264,14.2165,0.2118,0.4759,13.9670,13.3426,,,,,,,,,,49.5816,0.3554,20.4749,0.0556,306.2903,0.0000,5.0371,198.8021,54.0245,54.2134,0.3012,0.2959,0.4102,0.2668,0.2324,0.2151,0.2696,0.2129,0.1784,0.2274,0.1884,,1.3367,0.9992,1.1135,1.2904,1.1419,1.3239,2.2349,2.0817,1.7004,1.0316,1.1840,1.2356,1.2527,1.3135,1.0104,,,,0.9672,0.9705,0.9644,1.0321,1.0042,0.9944,1.0642,1.0550,1.0441,1.0524,1.0106,1.0077,0.9553,0.9627,0.9652,,,,1.2975,0.7678,0.9613,1.1607,1.2144,2.0949,9.1419,6.0780,8.6202,1.1921,1.4044,1.7500,1.2149,0.8852,0.4025,,,,1.1291,1.2738,1.9075,1.1852,1.1302,
2024-05-03,13.3411,0.2654,0.3542,12.8934,0.2550,0.3495,12.9201,0.3225,0.4203,12.7330,13.2739,0.2341,0.3323,14.2671,0.2433,0.4635,13.8285,0.3421,0.7534,13.5419,13.2406,0.4077,2.2401,15.9653,0.4307,2.2122,15.2928,0.3948,2.1136,14.7314,13.2991,0.1948,0.2720,14.0466,0.2525,0.4510,13.5566,0.2902,0.4438,13.3389,13.3029,0.1659,0.2631,14.0649,0.2059,0.3670,13.8357,0.2564,0.3607,13.6251,13.1767,0.1657,0.2304,15.2032,0.1994,0.3576,14.5773,0.2286,0.2416,14.1517,13.2428,0.2932,0.3518,15.8470,0.3154,0.5481,15.3434,0.3872,0.5135,14.7250,12.2923,0.3026,0.2952,15.8592,0.2928,0.3449,15.5140,0.2873,0.2314,15.2087,13.2827,0.2779,0.3256,16.7878,0.2744,0.4003,16.3886,0.2031,0.1599,15.6436,13.3669,0.2986,0.3018,14.6020,0.3134,0.4094,14.7183,0.3221,0.3081,14.5613,13.2607,0.2579,0.2538,16.8721,0.2477,0.3977,16.6390,0.2635,0.5132,16.0800,13.3191,,,,,,,,,,54.2967,0.3810,26.8907,0.0726,292.8548,0.0000,5.8526,207.8417,55.0121,54.9999,0.2913,0.2904,0.4070,0.2570,0.2212,0.2056,0.3457,0.2925,0.2396,0.3140,0.2581,,1.3626,1.0100,1.1111,1.4130,1.1824,1.3340,2.4691,2.1608,1.7269,0.9991,1.0448,1.2100,1.1993,1.2171,1.0823,,,,0.9341,0.9540,0.9547,1.0175,0.9997,0.9939,1.0492,1.0489,1.0410,1.0815,1.0417,1.0113,0.9491,0.9370,0.9488,,,,1.3033,0.7750,0.9472,1.2634,1.2634,2.0885,9.7189,6.1869,8.7482,1.1767,1.3474,1.6752,1.1881,0.8730,0.4484,,,,1.1339,1.3133,1.9805,1.1201,1.1365,
2024-05-04,13.3146,0.2476,0.3323,13.2061,0.2426,0.3349,13.1267,0.3158,0.4123,12.8597,13.2375,0.2213,0.3167,14.6318,0.2357,0.4529,14.0497,0.3403,0.7522,13.6933,13.2180,0.4013,2.1982,16.4197,0.4277,2.2032,15.5197,0.3935,2.1081,14.9056,13.2638,0.1760,0.2457,14.5852,0.2374,0.4250,13.8621,0.2853,0.4426,13.5473,13.2731,0.1470,0.2328,14.4399,0.1901,0.3399,14.1054,0.2526,0.3623,13.8240,13.1627,0.1446,0.2075,15.5821,0.1885,0.3458,14.8505,0.2237,0.2371,14.3766,13.2100,0.3516,0.3886,14.2008,0.3252,0.4906,14.1481,0.3918,0.4455,14.2032,12.3132,0.3100,0.2806,14.6777,0.2865,0.3266,14.6944,0.2899,0.2191,14.5686,13.2443,0.2961,0.3074,15.4912,0.2881,0.3791,15.2969,0.2002,0.1943,15.0134,13.3319,0.3085,0.3014,13.7058,0.3188,0.3796,13.8742,0.3120,0.2767,13.9085,13.2266,0.2742,0.2324,15.4094,0.2469,0.3617,15.4287,0.2797,0.5328,15.3692,13.2766,,,,,,,,,,54.6823,0.4386,28.9999,0.0791,311.8576,0.0000,3.1176,126.9823,56.3628,56.0368,0.2804,0.2844,0.4040,0.2460,0.2106,0.1951,0.3651,0.2941,0.2461,0.3128,0.2701,,1.4070,1.0220,1.1070,1.5063,1.2410,1.3471,2.7866,2.2709,1.7592,1.1399,1.0203,1.2557,1.1305,1.1607,1.0361,,,,0.9256,0.9481,0.9493,1.0161,0.9962,0.9906,1.0501,1.0445,1.0368,1.0320,1.0195,1.0210,0.9590,0.9528,0.9480,,,,1.3540,0.7882,0.9316,1.3607,1.3330,2.0765,10.5870,6.3717,8.8932,1.2885,1.2921,1.6099,1.2080,0.9031,0.4111,,,,1.1401,1.3508,2.0718,1.1672,1.0883,
2024-05-05,13.3230,0.2318,0.3140,13.9919,0.2304,0.3224,13.7478,0.3090,0.4067,13.2246,13.2521,0.2077,0.2991,15.2983,0.2282,0.4453,14.6542,0.3389,0.7567,14.1097,13.2255,0.3942,2.1527,16.8888,0.4279,2.2199,16.2794,0.3961,2.1223,15.4988,13.2644,0.1634,0.2250,14.8921,0.2236,0.4016,14.4481,0.2800,0.4448,13.9823,13.2822,0.1361,0.2141,14.9736,0.1741,0.3131,14.6633,0.2480,0.3664,14.2312,13.1587,0.1266,0.1856,15.8375,0.1754,0.3334,15.4242,0.2183,0.2345,14.8906,13.2213,0.3269,0.3725,14.3465,0.3099,0.4716,14.2170,0.3789,0.4274,13.9392,12.2566,0.2829,0.2713,14.5279,0.2683,0.3148,14.3461,0.2659,0.2072,14.0633,13.2492,0.2810,0.3033,15.2045,0.2787,0.3743,15.0870,0.1816,0.1848,14.6569,13.3340,0.2837,0.2904,14.2103,0.2981,0.3774,14.2194,0.3038,0.2775,13.8990,13.2300,0.2531,0.2264,15.0426,0.2295,0.3399,15.0231,0.2722,0.5222,14.7564,13.2757,,,,,,,,,,62.4532,0.3540,31.5938,0.0889,124.1476,0.1575,11.5963,177.2497,56.8728,56.8505,0.2700,0.2784,0.4036,0.2368,0.2015,0.1847,0.3487,0.2707,0.2307,0.2974,0.2568,,1.4186,1.0303,1.1033,1.5264,1.3118,1.3668,3.1181,2.4412,1.8147,1.1523,1.0395,1.2474,1.1176,1.1693,0.9765,,,,0.9413,0.9517,0.9458,1.0218,0.9994,0.9915,1.0657,1.0553,1.0408,1.0094,0.9998,1.0029,0.9665,0.9551,0.9531,,,,1.3958,0.8030,0.9145,1.3968,1.4235,2.0654,11.6042,6.6613,9.0501,1.2825,1.2494,1.5403,1.1986,0.9263,0.3968,,,,1.1405,1.3818,2.1863,1.1726,1.0543,
2024-05-06,13.4353,0.2173,0.2794,12.8549,0.2190,0.2993,13.3384,0.3022,0.3950,13.2625,13.3681,0.1937,0.2640,13.8489,0.2206,0.4246,14.0954,0.3375,0.7510,14.0014,13.3429,0.3729,1.9717,14.6150,0.4147,2.1318,15.0311,0.3877,2.0824,15.0384,13.3895,0.1530,0.1970,12.9718,0.2128,0.3697,13.6899,0.2760,0.4418,13.7954,13.3943,0.1295,0.1928,13.4735,0.1632,0.2841,14.0689,0.2443,0.3636,14.0703,13.2781,0.1158,0.1614,13.8774,0.1630,0.3063,14.4080,0.2127,0.2254,14.4495,13.3417,0.3181,0.3495,12.5215,0.3020,0.4533,13.2950,0.3718,0.4155,13.5216,12.2442,0.2730,0.2542,13.1271,0.2594,0.2993,13.4297,0.2556,0.2006,13.4586,13.3705,0.2785,0.2936,13.4813,0.2739,0.3618,13.8808,0.1708,0.1746,13.9434,13.4465,0.2761,0.2710,12.7968,0.2883,0.3664,13.3061,0.2983,0.2751,13.4661,13.3504,0.2467,0.2168,13.4261,0.2235,0.3250,13.9168,0.2679,0.5081,14.0666,13.4021,,,,,,,,,,46.6018,0.5186,27.4839,0.0748,230.4603,0.1378,10.5326,232.4861,52.1759,52.9307,0.2602,0.2723,0.3907,0.2295,0.1953,0.1760,0.3409,0.2609,0.2235,0.2902,0.2515,,1.4202,1.0288,1.0947,1.4950,1.3526,1.3818,3.2226,2.5465,1.8229,1.1525,1.0475,1.2466,1.1066,1.1602,0.9541,,,,0.9938,0.9745,0.9615,1.0281,1.0019,0.9951,1.0518,1.0429,1.0407,0.9785,0.9992,1.0042,0.9797,0.9651,0.9568,,,,1.4183,0.8095,0.8940,1.3689,1.4954,2.0654,12.2162,6.9639,9.2410,1.2895,1.2372,1.5102,1.1726,0.9211,0.3949,,,,1.1337,1.3945,2.2203,1.1747,1.0373,
2024-05-07,13.4107,0.2052,0.2557,12.0447,0.2075,0.2754,12.5109,0.2943,0.3764,12.7172,13.3632,0.1821,0.2382,13.2102,0.2128,0.4012,13.3619,0.3351,0.7364,13.4481,13.3141,0.3637,1.8982,14.2080,0.4042,2.0655,14.1603,0.3763,2.0281,14.2042,13.3881,0.1458,0.1836,12.6537,0.2021,0.3417,12.8641,0.2715,0.4299,13.1585,13.3774,0.1261,0.1816,12.8171,0.1543,0.2606,13.2650,0.2396,0.3569,13.4492,13.2523,0.1097,0.1500,13.4990,0.1536,0.2924,13.5838,0.2066,0.2150,13.6836,13.3170,0.3026,0.3336,12.0871,0.2969,0.4416,12.5575,0.3663,0.4038,12.8959,12.1612,0.2631,0.2458,12.4009,0.2540,0.2897,12.6360,0.2495,0.1949,12.7287,13.3574,0.2685,0.2857,12.9186,0.2690,0.3531,13.1036,0.1637,0.1656,13.1933,13.4295,0.2600,0.2561,12.1938,0.2794,0.3572,12.6100,0.2938,0.2711,12.8393,13.3336,0.2349,0.2088,13.0111,0.2185,0.3138,13.1449,0.2641,0.4936,13.3148,13.3934,,,,,,,,,,48.9943,0.4679,26.4695,0.0732,248.8572,0.0000,8.0072,228.6115,52.9505,53.1016,0.2503,0.2663,0.3801,0.2227,0.1899,0.1691,0.3330,0.2540,0.2162,0.2818,0.2454,,1.4075,1.0268,1.0840,1.4438,1.3793,1.3987,3.3176,2.6339,1.8218,1.1638,1.0630,1.2466,1.1201,1.1626,0.9447,,,,0.9627,0.9730,0.9665,1.0319,1.0074,0.9999,1.0498,1.0420,1.0380,0.9899,0.9958,1.0044,0.9586,0.9616,0.9560,,,,1.3939,0.8057,0.8754,1.3121,1.5394,2.0634,12.6498,7.0647,9.4325,1.3021,1.2361,1.4894,1.1782,0.9232,0.3949,,,,1.1239,1.4022,2.2486,1.1820,1.0352,
2024-05-08,13.4287,0.1943,0.2373,11.8539,0.1970,0.2573,12.2706,0.2861,0.3614,12.4456,13.3749,0.1714,0.2168,13.2807,0.2047,0.3816,13.2595,0.3328,0.7286,13.2589,13.3276,0.3591,1.8532,14.4117,0.4002,2.0464,14.1786,0.3717,2.0047,14.0601,13.4050,0.1404,0.1756,12.7749,0.1927,0.3238,12.7810,0.2660,0.4249,12.9664,13.3910,0.1236,0.1750,12.8018,0.1468,0.2456,13.1034,0.2338,0.3532,13.2132,13.2655,0.1050,0.1418,13.7536,0.1429,0.2803,13.5921,0.2001,0.2085,13.5338,13.3330,0.2868,0.3191,11.9684,0.2926,0.4338,12.2283,0.3624,0.3967,12.5536,12.2140,0.2532,0.2377,12.1399,0.2494,0.2837,12.3261,0.2451,0.1919,12.3985,13.3687,0.2582,0.2783,12.7358,0.2640,0.3473,12.8029,0.1578,0.1595,12.8395,13.4605,0.2437,0.2409,11.7731,0.2698,0.3484,12.2230,0.2902,2.1303,12.4812,13.3395,0.2228,0.1998,12.7782,0.2132,0.3048,12.8010,0.2604,0.4826,12.9418,13.4111,,,,,,,,,,44.6760,0.4241,20.5961,0.0556,292.8936,0.0000,3.9637,180.2132,52.3307,52.4975,0.2409,0.2605,0.3757,0.2163,0.1845,0.1620,0.3260,0.2482,0.2095,0.2735,0.2392,,1.3839,1.0221,1.0756,1.3873,1.3945,1.4238,3.4185,2.8048,1.8581,1.1767,1.0845,1.2486,1.1365,1.1701,0.9412,,,,0.9480,0.9610,0.9599,1.0403,1.0120,1.0035,1.0452,1.0426,1.0389,1.0119,1.0004,1.0058,0.9603,0.9635,0.9581,,,,1.3541,0.7947,0.8505,1.2400,1.5533,2.0628,13.0652,7.3052,9.6161,1.3239,1.2449,1.4609,1.1909,0.9308,0.3976,,,,1.1137,1.4118,2.3196,1.1921,1.0377,
