flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,year,strip_group,location,strip,event_id,sensor_col,logger_position,depth_index,depth_inches,irrigation_start,irrigation_end,window_start,first_vwc,last_pre_start_vwc,max_pre_start_vwc,max_pre_start_time,pre_start_increase,last_minus_first,threshold,vwc_missing_fraction_pre_start_window,precip_col,precip_threshold_in,total_precip_in_pre_start_window,max_precip_in_pre_start_window,battery_col,flag_battery_low_pre_start,flag_battery_out_of_range_pre_start,flag_battery_low_event,flag_battery_out_of_range_event,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip,first_precip_time_pre_start_window,last_precip_time_pre_start_window,battery_pre_start_min_v,battery_pre_start_median_v,battery_pre_start_max_v,battery_pre_start_low_count,battery_pre_start_high_count,battery_pre_start_out_of_range_count,battery_pre_start_out_of_range_fraction,battery_event_min_v,battery_event_median_v,battery_event_max_v,battery_event_low_count,battery_event_high_count,battery_event_out_of_range_count,battery_event_out_of_range_fraction
False,False,False,False,2025,S1_S2,west,S1,2025-05-16_S1_S2_799859ac,VWC_2_raw_S1_B,B,2,12,2025-05-16 15:36:41,2025-05-17 07:37:42,2025-05-16 09:36:41,13.313,13.033,13.401,2025-05-16 10:15:00,0.088,-0.28,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,19.6386,19.6386,28.6386,16.0169,92450.0,,,13.494,13.5965,13.78,0.0,0.0,0.0,0.0,12.704,12.93,13.585,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-05-16_S1_S2_799859ac,VWC_3_raw_S1_B,B,3,18,2025-05-16 15:36:41,2025-05-17 07:37:42,2025-05-16 09:36:41,19.584,18.686,19.584,2025-05-16 09:45:00,0.0,-0.898,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,17.8886,17.8886,29.1386,16.0169,92450.0,,,13.494,13.5965,13.78,0.0,0.0,0.0,0.0,12.704,12.93,13.585,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-05-28_S1_S2_ca363c43,VWC_1_raw_S1_B,B,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,23.046,22.845,23.046,2025-05-28 13:00:00,0.0,-0.201,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,15.7833,15.7833,23.0333,12.5333,64250.0,,,13.327,13.3855,13.459,0.0,0.0,0.0,0.0,12.754,12.858,13.531,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-05-28_S1_S2_ca363c43,VWC_2_raw_S1_B,B,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,24.711,23.904,24.711,2025-05-28 13:00:00,0.0,-0.807,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,14.2833,14.2833,16.0333,12.5333,64250.0,,,13.327,13.3855,13.459,0.0,0.0,0.0,0.0,12.754,12.858,13.531,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-05-28_S1_S2_ca363c43,VWC_3_raw_S1_B,B,3,18,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,26.118,26.063,26.159,2025-05-28 14:00:00,0.041,-0.055,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,23.2833,23.2833,33.0333,12.5333,64250.0,,,13.327,13.3855,13.459,0.0,0.0,0.0,0.0,12.754,12.858,13.531,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-06-27_S1_S2_ff537961,VWC_2_raw_S1_B,B,2,12,2025-06-27 15:33:00,2025-06-28 07:49:00,2025-06-27 09:33:00,12.294,12.201,12.351,2025-06-27 10:30:00,0.057,-0.093,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,12.2,12.2,17.2,16.2667,95500.0,,,13.283,13.3695,13.55,0.0,0.0,0.0,0.0,12.723,12.921,13.361,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-06-27_S1_S2_ff537961,VWC_3_raw_S1_B,B,3,18,2025-06-27 15:33:00,2025-06-28 07:49:00,2025-06-27 09:33:00,13.463,13.092,13.571,2025-06-27 10:45:00,0.108,-0.371,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,15.2,15.2,19.2,16.2667,95500.0,,,13.283,13.3695,13.55,0.0,0.0,0.0,0.0,12.723,12.921,13.361,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-07-26_S1_S2_98e2053f,VWC_1_raw_S1_B,B,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,14.792,14.311,14.792,2025-07-26 02:45:00,0.0,-0.481,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,10.0,10.0,19.0,9.0833,53225.0,,,12.733,12.783,13.701,0.0,0.0,0.0,0.0,13.274,13.341,13.708,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-07-26_S1_S2_98e2053f,VWC_2_raw_S1_B,B,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,12.326,12.282,12.364,2025-07-26 03:30:00,0.038,-0.044,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,10.0,10.0,14.0,9.0833,53225.0,,,12.733,12.783,13.701,0.0,0.0,0.0,0.0,13.274,13.341,13.708,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-07-26_S1_S2_98e2053f,VWC_3_raw_S1_B,B,3,18,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,13.558,13.793,13.882,2025-07-26 08:30:00,0.324,0.235,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,9.75,9.75,25.0,9.0833,53225.0,,,12.733,12.783,13.701,0.0,0.0,0.0,0.0,13.274,13.341,13.708,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-08-22_S1_S2_9f8675d7,VWC_1_raw_S1_B,B,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,14.537,14.288,14.537,2025-08-22 03:15:00,0.0,-0.249,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,20.1333,20.1333,20.3833,9.95,30625.0,,,12.782,12.804,13.573,0.0,0.0,0.0,0.0,13.228,13.2915,13.54,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-08-22_S1_S2_9f8675d7,VWC_2_raw_S1_B,B,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,11.749,11.741,11.807,2025-08-22 06:15:00,0.058,-0.008,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,23.8833,23.8833,25.6333,9.95,30625.0,,,12.782,12.804,13.573,0.0,0.0,0.0,0.0,13.228,13.2915,13.54,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-08-22_S1_S2_9f8675d7,VWC_3_raw_S1_B,B,3,18,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,11.487,11.516,11.554,2025-08-22 06:30:00,0.067,0.029,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,23.6333,23.6333,29.1333,9.95,30625.0,,,12.782,12.804,13.573,0.0,0.0,0.0,0.0,13.228,13.2915,13.54,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-09-20_S1_S2_81d8ab0f,VWC_1_raw_S1_B,B,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,15.094,14.934,15.104,2025-09-20 05:00:00,0.01,-0.16,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,8.8,8.8,14.55,6.8167,86100.0,,,12.744,12.8,13.753,0.0,0.0,0.0,0.0,13.37,13.464,13.626,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-09-20_S1_S2_81d8ab0f,VWC_2_raw_S1_B,B,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,12.612,12.569,12.643,2025-09-20 07:45:00,0.031,-0.043,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,16.05,16.05,20.3,6.8167,86100.0,,,12.744,12.8,13.753,0.0,0.0,0.0,0.0,13.37,13.464,13.626,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S1,2025-09-20_S1_S2_81d8ab0f,VWC_3_raw_S1_B,B,3,18,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,13.618,13.69,13.702,2025-09-20 07:00:00,0.084,0.072,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S1_B,False,False,False,False,10.05,10.05,14.05,6.8167,86100.0,,,12.744,12.8,13.753,0.0,0.0,0.0,0.0,13.37,13.464,13.626,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-04-20_S1_S2_f3457ada,VWC_1_raw_S2_B,B,1,6,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,8.489,8.201,8.489,2025-04-20 02:15:00,0.0,-0.288,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,23.75,23.75,24.0,22.2167,132300.0,,,12.6,12.728,12.806,0.0,0.0,0.0,0.0,12.341,13.485,14.091,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-04-20_S1_S2_f3457ada,VWC_2_raw_S2_B,B,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,7.131,7.021,7.147,2025-04-20 03:15:00,0.016,-0.11,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,24.0,24.0,24.25,22.2167,132300.0,,,12.6,12.728,12.806,0.0,0.0,0.0,0.0,12.341,13.485,14.091,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-04-20_S1_S2_f3457ada,VWC_3_raw_S2_B,B,3,18,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,6.317,6.324,6.325,2025-04-20 08:00:00,0.008,0.007,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,24.0,24.0,24.25,22.2167,132300.0,,,12.6,12.728,12.806,0.0,0.0,0.0,0.0,12.341,13.485,14.091,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-05-16_S1_S2_799859ac,VWC_1_raw_S2_B,B,1,6,2025-05-16 15:36:41,2025-05-17 07:37:42,2025-05-16 09:36:41,9.163,9.415,9.415,2025-05-16 15:30:00,0.252,0.252,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,18.1386,18.1386,20.1386,16.0169,92450.0,,,13.455,13.5295,13.809,0.0,0.0,0.0,0.0,12.486,12.89,13.49,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-05-16_S1_S2_799859ac,VWC_2_raw_S2_B,B,2,12,2025-05-16 15:36:41,2025-05-17 07:37:42,2025-05-16 09:36:41,8.255,8.107,8.271,2025-05-16 10:45:00,0.016,-0.148,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,18.8886,18.8886,20.1386,16.0169,92450.0,,,13.455,13.5295,13.809,0.0,0.0,0.0,0.0,12.486,12.89,13.49,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-05-16_S1_S2_799859ac,VWC_3_raw_S2_B,B,3,18,2025-05-16 15:36:41,2025-05-17 07:37:42,2025-05-16 09:36:41,18.065,17.421,18.069,2025-05-16 10:00:00,0.004,-0.644,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,18.8886,18.8886,19.8886,16.0169,92450.0,,,13.455,13.5295,13.809,0.0,0.0,0.0,0.0,12.486,12.89,13.49,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-05-28_S1_S2_ca363c43,VWC_1_raw_S2_B,B,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,11.505,11.425,11.505,2025-05-28 13:00:00,0.0,-0.08,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,18.7833,18.7833,33.0333,12.5333,64250.0,,,13.253,13.3115,13.356,0.0,0.0,0.0,0.0,12.676,12.812,13.44,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-05-28_S1_S2_ca363c43,VWC_2_raw_S2_B,B,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,18.18,16.789,18.18,2025-05-28 13:00:00,0.0,-1.391,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,18.5333,18.5333,18.7833,12.5333,64250.0,,,13.253,13.3115,13.356,0.0,0.0,0.0,0.0,12.676,12.812,13.44,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-05-28_S1_S2_ca363c43,VWC_3_raw_S2_B,B,3,18,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,27.745,27.755,27.76,2025-05-28 16:15:00,0.015,0.01,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,15.2833,15.2833,15.5333,12.5333,64250.0,,,13.253,13.3115,13.356,0.0,0.0,0.0,0.0,12.676,12.812,13.44,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-06-27_S1_S2_ff537961,VWC_1_raw_S2_B,B,1,6,2025-06-27 15:33:00,2025-06-28 07:49:00,2025-06-27 09:33:00,9.806,10.106,10.106,2025-06-27 15:30:00,0.3,0.3,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,16.95,16.95,17.2,16.2667,95500.0,,,13.248,13.3335,13.633,0.0,0.0,0.0,0.0,12.386,12.861,13.258,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-06-27_S1_S2_ff537961,VWC_2_raw_S2_B,B,2,12,2025-06-27 15:33:00,2025-06-28 07:49:00,2025-06-27 09:33:00,9.225,9.081,9.243,2025-06-27 10:30:00,0.018,-0.144,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,23.7,23.7,23.95,16.2667,95500.0,,,13.248,13.3335,13.633,0.0,0.0,0.0,0.0,12.386,12.861,13.258,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-06-27_S1_S2_ff537961,VWC_3_raw_S2_B,B,3,18,2025-06-27 15:33:00,2025-06-28 07:49:00,2025-06-27 09:33:00,22.936,22.605,22.936,2025-06-27 09:45:00,0.0,-0.331,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,20.2,20.2,20.45,16.2667,95500.0,,,13.248,13.3335,13.633,0.0,0.0,0.0,0.0,12.386,12.861,13.258,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_1_raw_S2_B,B,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,10.33,10.03,10.331,2025-07-26 03:15:00,0.001,-0.3,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,12.5,12.5,16.5,9.0833,53225.0,,,12.675,12.726,12.785,0.0,0.0,0.0,0.0,12.681,13.281,13.631,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_2_raw_S2_B,B,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,11.147,11.139,11.188,2025-07-26 06:15:00,0.041,-0.008,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,17.0,17.0,25.75,9.0833,53225.0,,,12.675,12.726,12.785,0.0,0.0,0.0,0.0,12.681,13.281,13.631,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_3_raw_S2_B,B,3,18,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,24.92,24.949,25.004,2025-07-26 08:15:00,0.084,0.029,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,11.5,11.5,11.75,9.0833,53225.0,,,12.675,12.726,12.785,0.0,0.0,0.0,0.0,12.681,13.281,13.631,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_1_raw_S2_B,B,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,10.978,10.827,10.993,2025-08-22 03:45:00,0.015,-0.151,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,13.1333,13.1333,24.3833,9.95,30625.0,,,12.707,12.724,12.782,0.0,0.0,0.0,0.0,12.749,13.2125,13.483,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_2_raw_S2_B,B,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,10.736,10.721,10.748,2025-08-22 04:45:00,0.012,-0.015,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,13.1333,13.1333,22.8833,9.95,30625.0,,,12.707,12.724,12.782,0.0,0.0,0.0,0.0,12.749,13.2125,13.483,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_3_raw_S2_B,B,3,18,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,20.903,21.092,21.092,2025-08-22 09:00:00,0.189,0.189,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,13.1333,13.1333,17.1333,9.95,30625.0,,,12.707,12.724,12.782,0.0,0.0,0.0,0.0,12.749,13.2125,13.483,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_1_raw_S2_B,B,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,11.155,11.153,11.185,2025-09-20 07:00:00,0.03,-0.002,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,11.8,11.8,22.8,6.8167,86100.0,,,12.633,12.776,13.155,0.0,0.0,0.0,0.0,13.334,13.39,13.636,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_2_raw_S2_B,B,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,12.777,12.841,12.86,2025-09-20 08:30:00,0.083,0.064,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,9.8,9.8,17.8,6.8167,86100.0,,,12.633,12.776,13.155,0.0,0.0,0.0,0.0,13.334,13.39,13.636,0.0,0.0,0.0,0.0
False,False,False,False,2025,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_3_raw_S2_B,B,3,18,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,24.353,24.423,24.423,2025-09-20 10:15:00,0.07,0.07,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S2_B,False,False,False,False,12.55,12.55,16.55,6.8167,86100.0,,,12.633,12.776,13.155,0.0,0.0,0.0,0.0,13.334,13.39,13.636,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_1_raw_S3_B,B,1,6,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,14.709,14.498,14.709,2025-04-20 02:15:00,0.0,-0.211,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,6.5,6.5,7.75,22.2167,132300.0,,,12.502,12.681,14.182,0.0,0.0,0.0,0.0,12.57,13.376,13.882,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_2_raw_S3_B,B,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,18.587,18.523,18.611,2025-04-20 03:30:00,0.024,-0.064,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,21.75,21.75,22.0,22.2167,132300.0,,,12.502,12.681,14.182,0.0,0.0,0.0,0.0,12.57,13.376,13.882,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_3_raw_S3_B,B,3,18,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,11.241,11.257,11.258,2025-04-20 08:00:00,0.017,0.016,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,5.5,5.5,5.75,22.2167,132300.0,,,12.502,12.681,14.182,0.0,0.0,0.0,0.0,12.57,13.376,13.882,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-05-02_S3_S4_3cb33cbf,VWC_1_raw_S3_B,B,1,6,2025-05-02 19:10:02,2025-05-03 08:21:02,2025-05-02 13:10:02,22.244,22.334,22.375,2025-05-02 15:45:00,0.131,0.09,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,12.5828,12.5828,12.8328,13.1833,76750.0,,,13.313,13.376,13.443,0.0,0.0,0.0,0.0,12.545,12.832,13.907,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-05-02_S3_S4_3cb33cbf,VWC_2_raw_S3_B,B,2,12,2025-05-02 19:10:02,2025-05-03 08:21:02,2025-05-02 13:10:02,24.56,24.511,24.56,2025-05-02 13:15:00,0.0,-0.049,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,12.5828,12.5828,12.8328,13.1833,76750.0,,,13.313,13.376,13.443,0.0,0.0,0.0,0.0,12.545,12.832,13.907,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-05-02_S3_S4_3cb33cbf,VWC_3_raw_S3_B,B,3,18,2025-05-02 19:10:02,2025-05-03 08:21:02,2025-05-02 13:10:02,14.331,14.25,14.337,2025-05-02 15:00:00,0.006,-0.081,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,9.5828,9.5828,9.8328,13.1833,76750.0,,,13.313,13.376,13.443,0.0,0.0,0.0,0.0,12.545,12.832,13.907,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_1_raw_S3_B,B,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,12.669,12.802,12.861,2025-05-28 15:30:00,0.192,0.133,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,15.0333,15.0333,15.2833,12.5333,64250.0,,,13.236,13.3165,13.439,0.0,0.0,0.0,0.0,12.655,12.842,13.746,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_1_raw_S3_B,B,1,6,2025-06-13 10:49:00,2025-06-13 19:16:00,2025-06-13 04:49:00,22.801,22.5,22.801,2025-06-13 05:00:00,0.0,-0.301,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,11.9333,11.9333,12.1833,8.45,56900.0,,,12.658,13.3415,13.713,0.0,0.0,0.0,0.0,13.198,13.2375,13.29,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_2_raw_S3_B,B,2,12,2025-06-13 10:49:00,2025-06-13 19:16:00,2025-06-13 04:49:00,25.368,25.074,25.387,2025-06-13 07:15:00,0.019,-0.294,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,10.9333,10.9333,11.1833,8.45,56900.0,,,12.658,13.3415,13.713,0.0,0.0,0.0,0.0,13.198,13.2375,13.29,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_3_raw_S3_B,B,3,18,2025-06-13 10:49:00,2025-06-13 19:16:00,2025-06-13 04:49:00,17.844,17.721,17.844,2025-06-13 05:00:00,0.0,-0.123,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,13.4333,13.4333,13.6833,8.45,56900.0,,,12.658,13.3415,13.713,0.0,0.0,0.0,0.0,13.198,13.2375,13.29,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_1_raw_S3_B,B,1,6,2025-06-28 08:50:00,2025-06-28 16:15:00,2025-06-28 02:50:00,11.395,11.135,11.395,2025-06-28 03:00:00,0.0,-0.26,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,13.1667,13.1667,13.4167,7.4167,43550.0,,,12.613,12.9915,13.733,0.0,0.0,0.0,0.0,13.168,13.294,13.366,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_1_raw_S3_B,B,1,6,2025-07-11 08:30:00,2025-07-11 18:12:00,2025-07-11 02:30:00,24.972,24.849,25.004,2025-07-11 03:15:00,0.032,-0.123,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,13.75,13.75,14.0,9.7,46400.0,,,12.591,12.744,13.666,0.0,0.0,0.0,0.0,13.197,13.277,13.379,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_2_raw_S3_B,B,2,12,2025-07-11 08:30:00,2025-07-11 18:12:00,2025-07-11 02:30:00,28.432,28.3,28.466,2025-07-11 04:30:00,0.034,-0.132,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,13.5,13.5,13.75,9.7,46400.0,,,12.591,12.744,13.666,0.0,0.0,0.0,0.0,13.197,13.277,13.379,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_3_raw_S3_B,B,3,18,2025-07-11 08:30:00,2025-07-11 18:12:00,2025-07-11 02:30:00,22.645,22.387,22.65,2025-07-11 02:45:00,0.005,-0.258,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,14.5,14.5,14.75,9.7,46400.0,,,12.591,12.744,13.666,0.0,0.0,0.0,0.0,13.197,13.277,13.379,0.0,0.0,0.0,0.0
