year,strip_group,location,strip,event_id,sensor_col,logger_position,depth_index,depth_inches,irrigation_start,irrigation_end,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip,flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,vwc_missing_fraction_pre_start_window,battery_col,total_precip_in_pre_start_window,trustworthy_event,trustworthy_reason,trustworthy_min_bottom_response_delay_hr,battery_pre_start_min_v,battery_event_min_v
2026,S3_S4,east,S4,2026-04-21_S3_S4_ed1ed131,VWC_3_raw_S4_B,B,3,18,2026-04-21 14:54:00,2026-04-22 08:52:00,20.35,20.35,20.6,17.9667,110850.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.348,12.781
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_1_raw_S4_B,B,1,6,2026-05-08 09:00:00,2026-05-08 19:14:00,8.5,8.5,22.75,10.2333,90350.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.812,13.304
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_2_raw_S4_B,B,2,12,2026-05-08 09:00:00,2026-05-08 19:14:00,10.75,10.75,26.0,10.2333,90350.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.812,13.304
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_3_raw_S4_B,B,3,18,2026-05-08 09:00:00,2026-05-08 19:14:00,12.5,12.5,16.5,10.2333,90350.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.812,13.304
2026,S3_S4,east,S4,2026-05-21_S3_S4_272f948e,VWC_2_raw_S4_B,B,2,12,2026-05-21 13:27:00,2026-05-21 19:54:00,15.55,15.55,15.8,6.45,59850.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.427,13.07
2026,S3_S4,east,S4,2026-05-21_S3_S4_272f948e,VWC_3_raw_S4_B,B,3,18,2026-05-21 13:27:00,2026-05-21 19:54:00,10.8,10.8,14.55,6.45,59850.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.427,13.07
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_2_raw_S4_B,B,2,12,2026-06-05 14:19:00,2026-06-05 20:47:00,10.1833,10.1833,16.4333,6.4667,53900.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.235,12.989
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_3_raw_S4_B,B,3,18,2026-06-05 14:19:00,2026-06-05 20:47:00,12.6833,12.6833,23.6833,6.4667,53900.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.235,12.989
2026,S3_S4,east,S4,2026-06-20_S3_S4_47159afc,VWC_1_raw_S4_B,B,1,6,2026-06-20 08:00:00,2026-06-20 17:03:00,9.75,9.75,22.75,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.859,13.265
2026,S3_S4,east,S4,2026-06-20_S3_S4_47159afc,VWC_2_raw_S4_B,B,2,12,2026-06-20 08:00:00,2026-06-20 17:03:00,15.0,15.0,28.75,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.859,13.265
2026,S3_S4,east,S4,2026-06-20_S3_S4_47159afc,VWC_3_raw_S4_B,B,3,18,2026-06-20 08:00:00,2026-06-20 17:03:00,22.25,22.25,28.25,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.859,13.265
2026,S3_S4,east,S4,2026-06-27_S3_S4_dc68d0eb,VWC_1_raw_S4_B,B,1,6,2026-06-27 11:05:00,2026-06-27 16:34:00,7.1667,7.1667,14.9167,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.878,13.302
2026,S3_S4,east,S4,2026-06-27_S3_S4_dc68d0eb,VWC_2_raw_S4_B,B,2,12,2026-06-27 11:05:00,2026-06-27 16:34:00,13.4167,13.4167,24.6667,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.878,13.302
2026,S3_S4,east,S4,2026-06-27_S3_S4_dc68d0eb,VWC_3_raw_S4_B,B,3,18,2026-06-27 11:05:00,2026-06-27 16:34:00,4.4167,4.4167,,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.878,13.302
2026,S3_S4,east,S4,2026-07-05_S3_S4_b3db7964,VWC_1_raw_S4_B,B,1,6,2026-07-05 11:24:00,2026-07-05 18:13:00,9.85,9.85,20.1,6.8167,56650.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.888,13.218
2026,S3_S4,east,S4,2026-07-05_S3_S4_b3db7964,VWC_2_raw_S4_B,B,2,12,2026-07-05 11:24:00,2026-07-05 18:13:00,8.6,8.6,8.85,6.8167,56650.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.888,13.218
2026,S3_S4,east,S4,2026-07-05_S3_S4_b3db7964,VWC_3_raw_S4_B,B,3,18,2026-07-05 11:24:00,2026-07-05 18:13:00,9.35,9.35,13.6,6.8167,56650.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.888,13.218
2026,S3_S4,east,S4,2026-07-24_S3_S4_d28f9731,VWC_1_raw_S4_B,B,1,6,2026-07-24 08:25:00,2026-07-24 15:43:00,23.8333,23.8333,35.8333,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.87,13.195
2026,S3_S4,east,S4,2026-07-24_S3_S4_d28f9731,VWC_2_raw_S4_B,B,2,12,2026-07-24 08:25:00,2026-07-24 15:43:00,14.5833,14.5833,14.8333,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.87,13.195
2026,S3_S4,east,S4,2026-07-24_S3_S4_d28f9731,VWC_3_raw_S4_B,B,3,18,2026-07-24 08:25:00,2026-07-24 15:43:00,8.8333,8.8333,9.8333,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.87,13.195
2026,S3_S4,east,S4,2026-08-14_S3_S4_1912adab,VWC_1_raw_S4_B,B,1,6,2026-08-14 10:25:00,2026-08-14 13:47:00,6.3333,6.3333,6.5833,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.861,13.338
2026,S3_S4,east,S4,2026-08-14_S3_S4_1912adab,VWC_2_raw_S4_B,B,2,12,2026-08-14 10:25:00,2026-08-14 13:47:00,7.5833,7.5833,,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.861,13.338
2026,S3_S4,east,S4,2026-08-14_S3_S4_1912adab,VWC_3_raw_S4_B,B,3,18,2026-08-14 10:25:00,2026-08-14 13:47:00,13.5833,13.5833,14.5833,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.861,13.338
2026,S3_S4,east,S3,2026-06-27_S3_S4_dc68d0eb,VWC_3_raw_S3_B,B,3,18,2026-06-27 11:05:00,2026-06-27 16:34:00,15.1667,15.1667,15.4167,5.4833,33511.0,True,True,False,False,0.0,BattV_Min_S3_B,0.0,False,unexplained_pre_start_response,0.5,12.6,13.275
2026,S3_S4,east,S3,2026-07-24_S3_S4_d28f9731,VWC_1_raw_S3_B,B,1,6,2026-07-24 08:25:00,2026-07-24 15:43:00,7.8333,7.8333,22.3333,7.3,34125.0,False,False,False,True,0.75,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.322,13.146
2026,S3_S4,east,S3,2026-07-24_S3_S4_d28f9731,VWC_2_raw_S3_B,B,2,12,2026-07-24 08:25:00,2026-07-24 15:43:00,7.5833,7.5833,22.3333,7.3,34125.0,False,False,False,True,0.75,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.322,13.146
2026,S3_S4,east,S3,2026-07-24_S3_S4_d28f9731,VWC_3_raw_S3_B,B,3,18,2026-07-24 08:25:00,2026-07-24 15:43:00,7.0833,7.0833,22.3333,7.3,34125.0,False,False,False,True,0.75,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.322,13.146
2026,S3_S4,east,S3,2026-08-14_S3_S4_1912adab,VWC_1_raw_S3_B,B,1,6,2026-08-14 10:25:00,2026-08-14 13:47:00,3.8333,3.8333,,3.3667,21350.0,False,False,False,True,0.4583,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.387,13.293
2026,S3_S4,east,S3,2026-08-14_S3_S4_1912adab,VWC_2_raw_S3_B,B,2,12,2026-08-14 10:25:00,2026-08-14 13:47:00,4.3333,4.3333,,3.3667,21350.0,False,False,False,True,0.4583,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.387,13.293
2026,S3_S4,east,S3,2026-08-14_S3_S4_1912adab,VWC_3_raw_S3_B,B,3,18,2026-08-14 10:25:00,2026-08-14 13:47:00,3.8333,3.8333,,3.3667,21350.0,False,False,False,True,0.4583,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.387,13.293
2026,S3_S4,east,S4,2026-04-21_S3_S4_ed1ed131,VWC_1_raw_S4_B,B,1,6,2026-04-21 14:54:00,2026-04-22 08:52:00,13.6,13.6,17.6,17.9667,110850.0,True,True,False,False,0.0,BattV_Min_S4_B,0.0,False,unexplained_pre_start_response,0.5,13.348,12.781
2026,S3_S4,east,S4,2026-05-21_S3_S4_272f948e,VWC_1_raw_S4_B,B,1,6,2026-05-21 13:27:00,2026-05-21 19:54:00,9.3,9.3,19.3,6.45,59850.0,True,True,False,False,0.0,BattV_Min_S4_B,0.0,False,unexplained_pre_start_response,0.5,13.427,13.07
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_1_raw_S4_B,B,1,6,2026-06-05 14:19:00,2026-06-05 20:47:00,23.6833,23.6833,23.9333,6.4667,53900.0,True,True,False,False,0.0,BattV_Min_S4_B,0.0,False,unexplained_pre_start_response,0.5,13.235,12.989
